97390 23922,90359 52497,6/9/16 9:33,145
98448 86633,78293 91304,14-09-2016 20:28:10,145
97425 79921,(0471)2953539,1/9/16 21:48,146
(080)61123756,(080)47459867,6/9/16 16:16,146
77956 55474,(044)30360652,6/9/16 22:04,146
(022)38214945,98457 75681,12/9/16 12:35,146
(080)43562014,(080)32390650,20-09-2016 07:50:29,146
97403 49292,93435 98939,22-09-2016 07:12:29,146
(080)41095396,81510 47188,24-09-2016 13:21:12,146
(080)41336994,97406 93118,24-09-2016 19:44:14,146
(022)46574732,97403 88244,25-09-2016 07:44:28,146
93416 07259,78138 56841,27-09-2016 19:03:41,146
(080)43215621,(080)47459867,27-09-2016 19:07:00,146
(080)35986130,93432 65750,2/9/16 21:55,147
(040)69695864,97406 93118,5/9/16 12:13,147
97429 02055,81510 47188,5/9/16 22:58,147
96569 95359,(080)69564399,7/9/16 17:42,147
93432 24657,(044)27523585,16-09-2016 09:36:26,147
84311 10322,(0824)2022081,22-09-2016 16:21:30,147
97389 12538,90352 50054,23-09-2016 12:28:26,147
(080)46772413,(04344)211113,26-09-2016 23:08:52,147
(080)60068611,99001 95783,1/9/16 22:30,148
84319 52539,(080)45547058,4/9/16 11:47,148
96569 95359,78138 93826,13-09-2016 20:36:25,148
78138 93826,90359 99240,22-09-2016 16:58:00,148
97424 22395,(022)29303640,24-09-2016 09:18:26,148
81513 30231,(080)30231886,25-09-2016 16:14:56,148
(044)45416964,92425 27794,25-09-2016 23:37:59,148
97425 92186,94482 95223,27-09-2016 17:39:39,148
(022)28952819,78298 91466,11/9/16 7:12,149
(022)45444747,92426 65661,17-09-2016 11:55:40,149
(080)47459867,(080)61123756,20-09-2016 15:06:48,149
93427 56500,(044)24037112,28-09-2016 17:53:02,149
98448 88411,(080)64765396,29-09-2016 22:36:51,149
96566 40412,90352 50054,1/9/16 8:49,150
94005 20878,(080)49328664,1/9/16 14:23,150
97449 50000,95269 20533,5/9/16 16:25,150
97429 02055,(044)41581342,7/9/16 10:18,150
(080)29435303,(080)43685310,7/9/16 19:58,150
93427 40118,(080)33118033,12/9/16 7:50,150
81525 12041,90356 11723,15-09-2016 20:10:36,150
81510 47188,90355 10919,18-09-2016 06:48:26,150
94005 20878,(080)49328664,1/9/16 12:20,151
97424 22395,90357 25284,2/9/16 12:21,151
95262 44233,97393 04671,12/9/16 6:58,151
90366 69257,90082 61126,15-09-2016 06:58:31,151
(080)41712046,97410 27512,15-09-2016 23:10:22,151
99006 60463,99003 88572,16-09-2016 13:41:07,151
(044)69775060,90356 11723,19-09-2016 17:53:36,151
90355 94399,97391 99665,22-09-2016 06:55:54,151
94486 40312,(044)48154960,26-09-2016 06:46:04,151
93430 54160,(04344)615310,26-09-2016 21:37:25,151
93420 59147,90357 17994,4/9/16 20:45,152
(080)22759842,(04546)267875,11/9/16 13:17,152
(022)38214945,94006 62384,13-09-2016 21:05:05,152
(022)21884607,90083 59148,17-09-2016 17:33:18,152
87146 31956,83019 39880,20-09-2016 08:34:58,152
94001 07403,90368 72970,26-09-2016 17:39:11,152
90198 03659,74065 10917,29-09-2016 15:12:50,152
78295 60375,93410 98013,30-09-2016 22:45:57,152
90355 94399,98452 19037,3/9/16 9:03,153
78298 91466,97380 60551,3/9/16 19:21,153
97446 95253,97428 35959,4/9/16 6:12,153
97446 95253,97428 35959,5/9/16 15:19,153
97416 29480,92426 72402,8/9/16 20:19,153
(080)35538852,98459 20681,9/9/16 14:56,153
98457 75681,(022)38214945,15-09-2016 23:04:18,153
97385 35042,93418 41992,16-09-2016 18:28:48,153
(080)47459867,(080)61123756,21-09-2016 06:20:08,153
(04546)267875,(044)38044356,26-09-2016 09:10:10,153
96566 40412,90352 50054,3/9/16 9:37,154
78293 38561,(080)21129907,5/9/16 14:43,154
99612 41256,90197 24124,9/9/16 17:54,154
97414 62027,95267 70383,11/9/16 14:38,154
(080)25863765,(022)38214945,24-09-2016 22:11:54,154
98444 72482,98446 78140,29-09-2016 12:01:41,154
97403 49292,93435 98939,4/9/16 23:31,155
90193 61937,(022)66911540,9/9/16 6:08,155
90359 52497,(0824)2145844,10/9/16 21:18,155
90084 16988,93422 47940,15-09-2016 17:23:31,155
97406 93118,(040)69695864,16-09-2016 11:55:32,155
77956 90632,92411 96415,23-09-2016 10:09:21,155
93418 82576,94489 95536,26-09-2016 13:44:55,155
98440 71648,(080)27498339,11/9/16 15:46,156
97393 04671,95262 44233,12/9/16 12:54,156
78133 71458,70127 59322,13-09-2016 13:24:54,156
(080)43685310,84312 48999,13-09-2016 21:31:25,156
(044)25144377,78993 89387,14-09-2016 22:22:50,156
92425 27794,93432 65750,15-09-2016 07:12:00,156
(011)21017178,83015 22251,15-09-2016 14:19:01,156
(0471)6537077,78136 54214,18-09-2016 09:17:12,156
94495 34273,(080)39991213,22-09-2016 14:49:28,156
95269 20533,97449 50000,25-09-2016 19:36:40,156
(0824)6366719,94497 77615,25-09-2016 20:11:47,156
78295 20931,(080)35987804,14-09-2016 14:00:52,157
81510 47188,(080)41095396,21-09-2016 11:48:24,157
94480 64700,(080)32828889,1/9/16 20:06,158
81510 47188,90355 10919,1/9/16 21:16,158
98445 71741,(080)23802940,2/9/16 12:03,158
95267 70383,97414 62027,7/9/16 10:45,158
(080)30270642,97380 86781,7/9/16 22:01,158
81513 30231,(080)30231886,7/9/16 22:05,158
90359 79636,70121 27677,9/9/16 9:09,158
(04344)649705,94005 20878,10/9/16 22:18,158
93434 31551,90088 09624,11/9/16 14:58,158
97425 79921,(0471)2953539,14-09-2016 08:31:36,158
90082 61126,90366 69257,17-09-2016 07:42:51,158
81520 43406,(040)69695864,17-09-2016 20:17:34,158
97415 99182,(080)44076727,24-09-2016 14:02:17,158
97406 06245,97403 09983,25-09-2016 17:21:33,158
93432 65750,(080)35986130,27-09-2016 20:05:11,158
78993 89387,(080)21652896,27-09-2016 22:03:06,158
78298 91466,97380 60551,10/9/16 21:48,159
74292 23928,(0471)2953539,11/9/16 15:50,159
97403 09983,90198 03659,14-09-2016 11:24:37,159
(080)25820765,(080)23413513,16-09-2016 13:06:08,159
92428 82401,97385 29751,23-09-2016 09:09:50,159
(0824)6366719,94497 77615,25-09-2016 17:01:34,159
78136 54214,(0471)6537077,1/9/16 9:18,160
81522 26166,97414 62784,11/9/16 17:42,160
97399 92703,97421 07528,12/9/16 19:54,160
90083 59148,(022)21884607,14-09-2016 08:33:18,160
97416 17124,90194 00845,16-09-2016 21:48:39,160
78132 18081,93416 07259,22-09-2016 21:19:07,160
(080)35121497,90087 42537,23-09-2016 16:56:35,160
97429 02055,(044)41581342,1/9/16 20:25,161
93428 98469,(080)66044294,1/9/16 23:50,161
94002 85593,(080)65023950,3/9/16 17:25,161
77950 18278,89078 69605,9/9/16 6:15,161
(080)46772413,(04344)211113,12/9/16 10:18,161
94486 40312,90361 52679,24-09-2016 08:25:54,161
98444 95768,99003 47921,30-09-2016 23:44:46,161
(080)22759842,(04546)267875,4/9/16 9:01,162
99001 95783,78298 02848,10/9/16 16:15,162
90087 42537,(080)35121497,18-09-2016 23:47:13,162
92424 51984,(04344)617351,20-09-2016 16:51:44,162
(080)48462898,90199 67471,25-09-2016 20:44:03,162
(080)35121497,90351 35947,30-09-2016 14:12:00,162
97447 92655,(022)39006198,1/9/16 9:17,163
(080)49328664,94005 20878,5/9/16 11:44,163
87140 67779,89072 39789,9/9/16 14:47,163
93412 26084,(022)47410783,10/9/16 18:34,163
(04344)211113,(080)46772413,24-09-2016 21:28:07,163
97391 99665,90368 72970,10/9/16 15:22,164
97385 29751,(022)30044349,14-09-2016 11:46:33,164
98446 78140,(080)35538852,25-09-2016 22:55:15,164
94495 34273,(080)39991213,2/9/16 7:29,165
(080)46702492,(080)44046839,2/9/16 20:18,165
(04344)649705,90193 16567,5/9/16 22:53,165
(04344)615310,93430 54160,19-09-2016 06:57:52,165
93428 11808,96565 52272,19-09-2016 11:49:15,165
(080)44076727,97415 99182,19-09-2016 18:19:46,165
97414 35000,97380 60551,20-09-2016 07:27:54,165
1403072432,87146 31956,26-09-2016 16:52:29,165
(080)69245029,(044)49481100,27-09-2016 10:10:50,165
90355 49499,(080)37913009,27-09-2016 14:47:21,165
(022)47410783,93412 26084,3/9/16 8:44,166
90192 87313,(080)33251027,5/9/16 18:42,166
(04344)322628,97427 87999,6/9/16 18:46,166
(080)46221576,78295 48262,8/9/16 15:32,166
(044)69775060,81525 12041,12/9/16 14:34,166
(0471)2225098,97406 06245,15-09-2016 15:46:17,166
(080)43685310,92415 66985,17-09-2016 14:59:15,166
99003 47921,98444 95768,24-09-2016 23:14:08,166
92414 22596,(080)32647101,25-09-2016 07:17:13,166
(040)69695864,97406 93118,3/9/16 18:33,167
(080)66857551,(040)66729318,5/9/16 23:58,167
(080)37913009,90355 49499,14-09-2016 10:13:29,167
(080)68104927,90194 08626,17-09-2016 13:29:59,167
77956 55474,(044)30360652,18-09-2016 07:42:21,167
(04344)228249,(080)43901222,5/9/16 20:05,168
(080)64765396,92415 49633,6/9/16 8:02,168
98446 78140,(080)35538852,9/9/16 13:51,168
98444 95768,99003 47921,11/9/16 21:34,168
98446 66723,97422 22278,20-09-2016 19:18:55,168
(080)32390650,(080)43562014,21-09-2016 22:45:10,168
(080)29483476,90368 95100,26-09-2016 15:20:59,168
90084 16988,98449 60656,1/9/16 11:26,169
(080)47999451,74064 33807,2/9/16 12:00,169
94497 44333,97385 70012,6/9/16 12:26,169
(080)30270642,97380 86781,7/9/16 9:55,169
97406 93118,(040)69695864,11/9/16 14:49,169
97420 86635,90193 20957,13-09-2016 09:43:58,169
97380 60551,78298 91466,13-09-2016 10:40:28,169
(080)62963633,98443 99204,15-09-2016 15:23:43,169
93420 59147,90357 17994,21-09-2016 14:48:06,169
(080)67362492,(04344)316423,26-09-2016 09:35:36,169
90197 24124,99612 41256,26-09-2016 22:05:08,169
93432 65750,(080)20123809,27-09-2016 12:46:06,169
97406 74488,92411 96415,29-09-2016 12:33:13,169
93427 40118,(080)33118033,2/9/16 9:39,170
98445 85687,90197 38885,7/9/16 11:39,170
(080)69245029,(044)49481100,9/9/16 22:45,170
78295 65598,84313 45689,12/9/16 6:36,170
98442 33257,95262 44233,16-09-2016 09:35:06,170
74064 66270,(080)47999451,16-09-2016 22:25:52,170
97386 37259,78290 31269,25-09-2016 14:30:59,170
93427 40118,(080)33118033,28-09-2016 14:21:16,170
97393 52893,(022)40840621,30-09-2016 09:46:58,170
97402 57057,(080)45547058,3/9/16 15:21,171
78295 48262,(080)46221576,5/9/16 12:18,171
97385 29751,92428 82401,5/9/16 14:35,171
(080)26097534,(080)39755879,10/9/16 21:44,171
90366 69257,90082 61126,19-09-2016 21:23:40,171
(080)46221576,78295 48262,21-09-2016 07:46:25,171
(022)29303640,97424 22395,22-09-2016 12:48:06,171
97403 88244,(022)46574732,27-09-2016 21:22:25,171
(044)27523585,93432 24657,7/9/16 20:44,172
93428 11808,96565 52272,23-09-2016 07:20:51,172
94001 62063,(080)33251027,26-09-2016 08:37:38,172
98442 33257,95262 44233,4/9/16 22:42,173
90193 16567,(04344)649705,8/9/16 11:46,173
97385 70012,97424 53609,9/9/16 20:15,173
97429 02055,(044)41581342,11/9/16 8:59,173
(0471)2225098,97406 06245,12/9/16 18:57,173
98445 27876,(080)32390650,2/9/16 14:18,174
90088 09624,(080)22816760,4/9/16 18:40,174
98453 46196,(04344)228249,4/9/16 20:00,174
94005 06213,98453 46196,8/9/16 16:46,174
(080)47459867,(080)43215621,10/9/16 21:27,174
99612 41256,90197 24124,11/9/16 23:11,174
97389 12538,90352 50054,29-09-2016 14:41:26,174
92415 66985,(080)43685310,6/9/16 11:48,175
98445 27876,(080)32390650,12/9/16 20:24,175
81522 26166,97414 62784,14-09-2016 06:22:26,175
97385 70012,94497 44333,17-09-2016 09:28:27,175
93432 24657,(044)27523585,19-09-2016 21:30:26,175
(080)64015211,92429 86621,20-09-2016 23:33:24,175
(040)66729318,(080)66857551,28-09-2016 07:03:01,175
93432 24657,(044)27523585,2/9/16 16:57,176
90351 35947,(080)35121497,3/9/16 7:59,176
78298 91466,(022)28952819,3/9/16 13:46,176
90365 06212,(080)45291968,10/9/16 18:24,176
77956 55474,(044)30360652,13-09-2016 07:30:33,176
93432 24657,(044)27523585,13-09-2016 17:02:41,176
(080)27498339,98440 71648,18-09-2016 15:12:27,176
99004 86250,95262 44233,22-09-2016 06:47:51,176
98453 94494,78130 00821,28-09-2016 14:21:15,176
(044)69775060,90356 11723,28-09-2016 14:55:39,176
97429 02055,81510 47188,30-09-2016 13:12:38,176
(04344)322628,97427 87999,3/9/16 17:38,177
(080)35121497,90351 35947,12/9/16 14:51,177
84319 52539,(080)45547058,23-09-2016 10:11:00,177
(080)25863765,92423 51078,4/9/16 12:23,178
94499 38099,90365 51029,14-09-2016 06:58:09,178
90359 99240,94491 55790,15-09-2016 22:21:33,178
(080)25820765,(080)23413513,19-09-2016 08:02:55,178
93434 31551,90088 09624,11/9/16 6:45,179
78295 48262,(080)46221576,15-09-2016 14:22:09,179
(080)39755879,90355 94399,15-09-2016 22:31:05,179
93412 66159,98454 07778,20-09-2016 14:06:40,179
90356 11723,(044)69775060,29-09-2016 16:22:45,179
(080)26097534,(080)39755879,29-09-2016 16:45:44,179
97424 22395,90357 25284,1/9/16 16:43,180
97414 62784,98449 60656,2/9/16 13:10,180
98445 85687,90197 38885,9/9/16 22:47,180
99006 60463,99003 88572,18-09-2016 14:01:30,180
(080)43215621,(080)47459867,21-09-2016 16:58:39,180
(080)22816760,90088 09624,2/9/16 12:25,181
(080)26097534,(080)39755879,4/9/16 18:21,181
(044)69775060,81525 12041,7/9/16 14:31,181
(044)49868415,90196 73585,10/9/16 8:34,181
(080)68739140,97406 74488,15-09-2016 21:30:54,181
89078 69605,77950 18278,16-09-2016 07:35:55,181
(022)40840621,97393 52893,17-09-2016 11:08:00,181
97429 02055,(044)41581342,18-09-2016 11:13:37,181
(022)66911540,90193 61937,21-09-2016 15:18:57,181
(044)48154960,89071 32787,22-09-2016 19:12:19,181
(080)20227149,(080)39991213,26-09-2016 06:25:10,181
(080)45291968,90365 06212,15-09-2016 14:29:46,182
(080)35538852,92421 64236,22-09-2016 13:21:36,182
(022)66911540,93426 88474,26-09-2016 08:38:34,182
87144 42283,98458 13389,28-09-2016 14:43:47,182
78138 93826,90359 99240,2/9/16 21:55,183
90351 35947,97424 21092,5/9/16 12:19,183
(080)22816760,90088 09624,10/9/16 7:18,183
98453 94494,78130 00821,10/9/16 17:18,183
97424 21092,98451 87493,22-09-2016 22:44:59,183
(080)63623429,97422 22278,27-09-2016 11:34:07,183
(0824)2022081,(04344)654396,28-09-2016 10:35:47,183
94489 72078,92415 91418,2/9/16 8:27,184
90194 08626,(080)68104927,5/9/16 15:29,184
78295 48262,(080)46221576,6/9/16 9:30,184
(022)30044349,97385 29751,7/9/16 14:26,184
95262 44233,97393 04671,8/9/16 9:06,184
(080)62164823,(022)22288051,12/9/16 18:29,184
97380 60551,81524 55552,15-09-2016 17:26:24,184
(011)68486606,(080)32255824,22-09-2016 15:44:09,184
92411 96415,97406 74488,22-09-2016 21:04:39,184
(080)25863765,(022)66911540,23-09-2016 16:57:04,184
93412 26084,(022)47410783,25-09-2016 16:20:11,184
(080)46772413,(04344)211113,25-09-2016 16:34:29,184
(022)30044349,97385 29751,1/9/16 15:50,185
95267 70383,(080)34121098,3/9/16 9:52,185
94480 64700,(080)32828889,6/9/16 7:03,185
(080)41336994,97406 93118,6/9/16 13:33,185
92425 27794,93432 65750,30-09-2016 19:39:06,185
94482 95223,(080)45291968,10/9/16 22:27,186
(04344)615310,(080)69104549,19-09-2016 10:47:48,186
90355 49499,(080)37913009,21-09-2016 10:57:37,186
(04344)615310,93430 54160,2/9/16 9:00,187
90084 16988,93422 47940,6/9/16 23:07,187
(022)44927512,(0471)2953539,9/9/16 12:04,187
97380 60551,97414 35000,12/9/16 18:23,187
96566 40412,90352 50054,19-09-2016 16:07:35,187
98446 66723,83019 53227,20-09-2016 07:23:10,187
92428 82401,97385 29751,20-09-2016 17:00:22,187
98454 07778,93412 66159,25-09-2016 16:21:38,187
(04344)228249,(080)43901222,25-09-2016 21:44:54,187
97410 27512,(080)41712046,27-09-2016 21:30:29,187
97406 74488,90358 98099,30-09-2016 15:30:29,187
90193 61937,(022)66911540,13-09-2016 21:31:48,188
99001 95783,(080)60068611,15-09-2016 13:10:51,188
97416 29480,92426 72402,18-09-2016 08:36:52,188
89071 50880,(04546)388977,23-09-2016 10:15:55,188
94480 64700,90088 09624,2/9/16 12:29,189
(080)22816760,90088 09624,8/9/16 12:26,189
90366 69257,(0821)6141380,8/9/16 15:36,189
(080)33277651,97418 46131,9/9/16 19:05,189
83019 39880,87146 31956,10/9/16 6:54,189
93422 47940,90084 16988,11/9/16 9:05,189
98454 90038,74066 31484,18-09-2016 17:39:31,189
81525 12041,90356 11723,2/9/16 20:05,190
95269 20533,97449 50000,7/9/16 8:21,190
97380 60551,90365 51029,7/9/16 21:20,190
92411 96415,97406 74488,9/9/16 10:49,190
93415 21881,98454 90038,17-09-2016 21:45:20,190
90355 94399,98452 19037,18-09-2016 23:55:31,190
93412 26084,(022)47410783,27-09-2016 15:25:19,190
90351 90193,78299 36192,29-09-2016 06:44:14,190
(022)66911540,90193 61937,4/9/16 13:10,192
(044)30727085,92414 22596,4/9/16 17:13,192
99617 25274,(040)66729318,5/9/16 16:02,192
(080)45547058,97402 57057,8/9/16 10:23,192
(044)69775060,78134 03625,9/9/16 9:16,192
94006 62384,(022)38214945,22-09-2016 22:41:58,192
70121 27677,78295 48262,24-09-2016 13:25:26,192
(080)66044294,93428 98469,5/9/16 18:53,193
(0471)6537077,78136 54214,9/9/16 15:50,193
97427 87999,(04344)322628,13-09-2016 23:39:43,193
90193 61937,(022)66911540,19-09-2016 06:14:11,193
94497 44333,97385 70012,21-09-2016 12:09:58,193
74065 10917,90198 03659,26-09-2016 18:12:15,193
90198 03659,74065 10917,28-09-2016 23:56:51,193
99001 95783,98459 20681,1/9/16 22:30,194
97406 93118,(040)69695864,2/9/16 23:34,194
97406 93118,(040)69695864,27-09-2016 17:45:16,194
90356 11723,(044)69775060,5/9/16 9:17,195
97402 57057,(080)45547058,19-09-2016 23:55:55,195
78295 48262,(080)46221576,4/9/16 6:37,196
(080)45291968,90365 06212,7/9/16 8:30,196
(0821)3257740,97420 86635,16-09-2016 14:33:12,196
78993 89387,(080)21652896,16-09-2016 22:22:15,196
97393 04671,95262 44233,22-09-2016 17:29:25,196
(080)62164823,(022)22288051,3/9/16 13:23,197
97415 99182,(080)44076727,8/9/16 15:14,197
98458 94162,(080)32638303,26-09-2016 07:50:54,197
92414 22596,(044)30727085,29-09-2016 12:23:23,197
97410 27512,(080)41712046,1/9/16 10:13,198
99003 88572,(080)46304537,3/9/16 11:10,198
94006 62384,(022)38214945,4/9/16 17:44,198
97429 02055,(044)41581342,4/9/16 23:43,198
97418 46131,(080)33277651,14-09-2016 12:05:26,198
97427 87999,(04344)322628,15-09-2016 16:05:22,198
90366 69257,(0821)6141380,16-09-2016 19:14:45,198
97429 02055,(044)41581342,20-09-2016 07:58:32,198
97416 17124,90194 00845,28-09-2016 17:09:18,198
(080)46304537,98447 62998,3/9/16 13:32,199
90193 16567,(04344)649705,25-09-2016 09:36:19,199
(080)45547058,84319 52539,9/9/16 21:03,200
(040)69695864,97406 93118,10/9/16 18:52,200
93427 56500,98447 12671,15-09-2016 18:29:52,200
98446 78140,(080)35538852,19-09-2016 20:08:02,200
(080)68104927,90194 08626,19-09-2016 21:34:40,200
(022)46574732,97403 88244,25-09-2016 07:06:24,200
(080)39755879,90355 94399,28-09-2016 16:06:44,200
(080)45291968,95266 42732,3/9/16 14:15,201
97380 60551,78298 91466,8/9/16 14:17,201
84319 52539,(080)45547058,11/9/16 7:24,201
(0471)6537077,78136 54214,11/9/16 12:10,201
(080)46702492,(080)44046839,13-09-2016 15:36:47,201
(022)32517986,(080)21129907,17-09-2016 12:27:36,201
92423 51078,(080)44076727,19-09-2016 11:09:51,201
78291 94593,(080)23413513,19-09-2016 16:49:14,201
(080)46221576,78295 48262,25-09-2016 16:10:29,201
90365 06212,81513 30231,2/9/16 11:30,202
(080)20227149,(080)64047472,3/9/16 15:10,202
94487 29969,97419 41164,6/9/16 12:46,202
90355 10919,(04344)322628,6/9/16 20:54,202
78293 38561,(080)21129907,7/9/16 13:54,202
(080)40929452,77956 55474,13-09-2016 10:12:04,202
(044)25144377,78993 89387,14-09-2016 17:32:34,202
99006 60463,99003 88572,20-09-2016 21:37:49,202
(080)30270642,97380 86781,21-09-2016 20:37:14,202
(080)44046839,(080)62342282,26-09-2016 09:48:04,202
(080)27498339,98440 71648,26-09-2016 22:02:54,202
96565 52272,93428 11808,27-09-2016 11:36:40,202
98440 02823,81515 42171,2/9/16 6:36,203
92423 51078,78134 03625,2/9/16 20:49,203
(022)28765220,98444 16192,6/9/16 20:25,203
93434 31551,90088 09624,8/9/16 11:59,203
99003 47921,98444 95768,9/9/16 11:13,203
(04344)649705,90193 16567,14-09-2016 23:05:30,203
(022)28765220,98444 16192,21-09-2016 09:18:33,203
97424 53609,90197 69887,24-09-2016 22:48:29,203
89071 32787,(044)48154960,5/9/16 7:04,204
(080)31982490,95267 70383,7/9/16 22:42,204
98440 65896,(080)47459867,9/9/16 8:21,204
99009 32475,78138 56841,26-09-2016 14:08:56,204
95264 40233,98440 68457,27-09-2016 14:19:25,204
92415 91418,94489 72078,28-09-2016 09:37:44,204
97380 86781,(080)30270642,4/9/16 7:23,205
90351 90193,78299 36192,4/9/16 12:24,205
(080)49796269,(080)33251027,6/9/16 7:43,205
94499 46077,97426 64618,6/9/16 16:01,205
(080)20123809,93426 76415,7/9/16 6:42,205
(080)62164823,74066 93594,24-09-2016 16:02:56,205
(080)45291968,90365 06212,27-09-2016 18:07:03,205
94001 62063,(080)33251027,28-09-2016 06:56:32,205
78295 48262,70121 27677,3/9/16 21:59,206
98440 65896,(080)47459867,11/9/16 12:07,206
90365 51029,97380 60551,11/9/16 21:32,206
94491 55790,90359 99240,13-09-2016 22:34:42,206
90366 69257,90082 61126,18-09-2016 19:29:21,206
(044)41581342,97429 02055,4/9/16 17:50,207
97421 07528,97399 92703,6/9/16 10:30,207
98454 07778,93412 66159,16-09-2016 20:10:48,207
(04344)649705,90193 16567,25-09-2016 10:28:00,207
97399 92703,78136 42599,11/9/16 20:51,208
(080)27498339,98440 71648,14-09-2016 07:14:06,208
90355 10919,81524 55552,21-09-2016 15:46:21,208
(044)41581342,97429 02055,26-09-2016 21:24:25,208
90366 36573,97425 12708,27-09-2016 23:58:30,208
90366 69257,90082 61126,29-09-2016 06:42:15,208
(044)30727085,92414 22596,3/9/16 14:48,209
90192 87313,78139 24512,10/9/16 14:40,209
93428 11808,96565 52272,12/9/16 17:37,209
90199 67471,90351 49472,13-09-2016 07:09:00,209
98444 95768,99003 47921,20-09-2016 09:17:57,209
(080)27498339,98440 71648,21-09-2016 19:55:43,209
(080)45291968,95266 42732,28-09-2016 09:39:22,209
97403 09983,97406 06245,7/9/16 17:45,210
70127 59322,78133 71458,9/9/16 13:06,210
90089 69682,89076 07067,29-09-2016 11:54:32,210
(080)43685310,(080)29435303,4/9/16 11:11,211
97406 93118,(040)69695864,9/9/16 23:17,211
94001 62063,(080)33251027,14-09-2016 14:48:48,211
(0821)3602212,99007 06998,23-09-2016 09:33:02,211
90351 35947,(080)35121497,23-09-2016 10:31:58,211
97380 60551,78298 91466,24-09-2016 16:37:16,211
90366 36573,97425 12708,26-09-2016 20:24:53,211
(0471)6537077,78136 54214,1/9/16 19:09,212
81510 47188,90355 10919,9/9/16 22:13,212
90359 99240,94491 55790,19-09-2016 10:34:08,212
98445 27876,(080)32390650,25-09-2016 13:12:29,212
(080)62164823,74066 93594,26-09-2016 10:00:08,212
(04344)322628,90355 10919,26-09-2016 21:41:28,212
90365 06212,97424 22395,28-09-2016 10:31:24,212
97419 90520,(08214175)358,1/9/16 22:54,213
90355 94399,98452 19037,11/9/16 13:04,213
90085 20915,99002 80226,16-09-2016 07:22:20,213
90087 42537,(080)35121497,28-09-2016 12:43:39,213
94488 97308,(080)21697299,29-09-2016 15:19:25,213
90355 94399,97391 99665,29-09-2016 17:33:45,213
90197 24124,99612 41256,7/9/16 9:07,214
(080)43562014,(040)34008657,8/9/16 8:08,214
94497 44333,90087 42537,8/9/16 10:30,214
(044)30727085,92414 22596,13-09-2016 07:57:25,214
92421 09526,(080)69150162,17-09-2016 08:47:22,214
98448 86633,78293 91304,21-09-2016 17:25:14,214
(080)68104927,90194 08626,22-09-2016 06:08:48,214
74065 10917,90198 03659,22-09-2016 07:36:22,214
(044)69775060,90356 11723,5/9/16 21:55,215
78136 54214,(0471)6537077,7/9/16 14:32,215
97406 74488,92411 96415,9/9/16 23:22,215
(011)21017178,83015 22251,27-09-2016 11:24:59,215
74292 23928,(0471)2953539,29-09-2016 07:36:41,215
81510 47188,90355 10919,1/9/16 11:19,216
(080)45547058,84319 52539,5/9/16 7:40,216
74292 23928,(0471)2953539,6/9/16 9:13,216
83015 22251,(011)21017178,12/9/16 11:40,216
90355 94399,98452 19037,16-09-2016 18:55:27,216
(080)45291968,95266 42732,18-09-2016 17:34:18,216
1409994233,97426 78238,22-09-2016 12:20:57,216
97426 64618,90086 21082,22-09-2016 20:07:24,216
(080)41336994,97406 93118,28-09-2016 13:17:24,216
98440 68457,95264 40233,18-09-2016 14:00:59,217
90365 51029,94499 38099,20-09-2016 12:28:32,217
98442 73671,(080)69245029,8/9/16 16:24,218
95262 44233,99004 86250,11/9/16 17:13,218
99001 95783,(080)60068611,17-09-2016 06:52:31,218
90192 30758,(080)64431120,20-09-2016 08:31:31,218
92411 96415,97406 74488,28-09-2016 09:04:03,218
(022)68535788,(080)65023950,3/9/16 17:06,219
98442 73671,(080)69245029,5/9/16 18:37,219
78138 56841,93416 07259,10/9/16 13:11,219
81525 12041,90356 11723,30-09-2016 09:32:49,219
(044)49481100,(080)69245029,5/9/16 7:49,220
98440 02823,81515 42171,11/9/16 21:19,220
(0471)2225098,97406 06245,29-09-2016 13:50:26,220
(080)43562014,(080)22759842,30-09-2016 12:04:27,220
1408371942,93436 09781,10/9/16 19:47,221
(080)45687418,93414 19669,12/9/16 6:58,221
99003 88572,99006 60463,14-09-2016 14:19:33,221
84313 80377,(080)46304537,22-09-2016 17:15:02,221
97447 92655,87149 75762,1/9/16 18:14,222
92415 66985,(080)43685310,3/9/16 20:10,222
90088 09624,(080)22816760,4/9/16 13:43,222
97416 18084,(044)27641880,6/9/16 14:19,222
94495 03761,(04546)267875,15-09-2016 20:43:37,222
97422 22278,98446 66723,21-09-2016 10:48:06,222
99006 60463,99003 88572,22-09-2016 19:15:58,222
81522 26166,97414 62784,3/9/16 7:51,223
84319 52539,(044)20550065,10/9/16 19:35,223
(080)43685310,84312 48999,16-09-2016 22:51:56,223
(0821)3537229,77956 90632,18-09-2016 16:09:23,223
90368 95100,(080)29483476,22-09-2016 07:58:52,223
83015 22251,(011)21017178,25-09-2016 09:48:38,223
(080)64765396,98448 88411,26-09-2016 18:23:17,223
99007 06998,(0821)3602212,27-09-2016 11:22:36,223
94485 80091,84312 48999,1/9/16 23:12,224
98440 02823,81515 42171,4/9/16 15:41,224
78298 91466,97380 60551,11/9/16 16:13,224
98445 42844,99617 74886,13-09-2016 10:24:19,224
97414 62784,81522 26166,15-09-2016 06:00:16,224
97424 22395,(022)29303640,17-09-2016 06:12:34,224
97385 70012,94497 44333,19-09-2016 09:40:35,224
(022)34715405,97448 02140,23-09-2016 17:02:36,224
97385 29751,(022)30044349,25-09-2016 07:35:46,224
(080)66044294,93428 98469,10/9/16 12:09,225
